eventId;firPlace;eventType;eventTitleFemale0;teamQnt;prizeUSD;maxPrizeUSD;endDate
2806;2854;Online;False;4;1395;5707;2017-04-17
2946;50000;Online;False;8;0;100000;2017-06-25
3303;100000;Local LAN;True;2;400;170000;2017-10-21
3310;20000;Online;False;8;0;40000;2017-10-29
2959;900;Local LAN;False;8;1500;1500;2017-06-25
3424;800000;Online;False;4;0;1500000;2017-12-13
3005;1200;Online;False;8;0;1500;2017-07-25
2684;100000;Intl. LAN;False;16;250000;250000;2017-09-03
2784;2854;Online;False;4;1395;5707;2017-04-10
3278;11950;Online;False;4;0;20322;2017-10-21
3364;1500;Online;False;2;1500;1500;2017-11-17
3338;3040;Local LAN;False;2;4860;4860;2017-11-05
3508;3062;Reg. LAN;False;4;6125;6125;2018-01-28
2721;500000;Intl. LAN;False;16;0;1000000;2017-07-02
2732;12000;Online;False;16;20000;20000;2017-04-03
3045;18000;Online;False;8;2475;50000;2017-08-17
3147;250000;Online;False;8;0;490000;2017-09-10
3406;800000;Online;False;4;0;1500000;2017-12-08
3646;11480;Local LAN;False;4;21525;21525;2018-03-29
3329;20000;Online;False;4;0;37500;2017-11-12
2720;500000;Major;False;16;1000000;1000000;2017-07-23
2975;3000;Local LAN;False;6;6500;6500;2017-07-08
2985;117500;Online;False;4;0;235000;2017-07-11
3354;0;Online;False;22;2334;2334;2017-12-11
3585;6000;Online;False;16;10000;10000;2018-06-04
3186;8988;Local LAN;False;2;0;17978;2017-09-16
2963;9612;Online;False;4;1125;15300;2017-06-27
2719;1000;Online;False;8;1500;1500;2017-03-17
3144;250000;Online;False;16;0;490000;2017-09-03
2779;18000;Online;False;8;4000;50000;2017-04-18
2799;1591;Online;False;4;4243;4243;2017-04-16
1999;0;Other;False;4;0;0;2015-11-08
2553;13700;Online;False;8;37800;37800;2017-04-19
3405;1000;Online;False;8;0;3000;2017-12-10
3100;4290;Online;False;4;0;8992;2017-08-17
2971;40000;Online;False;8;0;100000;2017-08-06
3240;117500;Reg. LAN;False;8;0;235000;2017-10-29
2600;1000;Online;False;8;1500;1500;2016-11-25
3132;117500;Local LAN;False;2;0;235000;2017-09-09
3349;2500;Reg. LAN;False;4;5000;5000;2017-11-26
3166;9844;Intl. LAN;False;4;24300;24300;2017-11-18
3142;39477;Online;False;4;0;63162;2017-09-02
3505;1000;Online;False;4;2200;2200;2018-01-21
3490;7595;Online;False;4;12151;12151;2018-01-07
2918;12330;Reg. LAN;False;2;20960;20960;2017-08-05
2913;12330;Online;False;4;0;20960;2017-06-11
3659;4762;Online;False;4;7148;7148;2018-04-07
3432;1370;Local LAN;False;4;3200;3200;2017-12-17
3549;50000;Online;False;4;0;100000;2018-02-11
2717;2500;Online;False;8;0;0;2017-03-11
3077;40000;Local LAN;False;8;0;100000;2017-09-10
2683;125000;Intl. LAN;False;16;300000;300000;2017-04-09
3443;250000;Online;False;16;0;500000;2018-02-01
3148;250000;Online;False;8;0;490000;2017-09-03
2836;20000;Reg. LAN;False;38;35000;35000;2017-07-30
3602;250000;Online;False;10;45000;660000;2018-05-12
3356;6000;Online;False;12;10000;10000;2018-01-18
2569;50000;Intl. LAN;False;8;100000;100000;2017-06-19
3516;125000;Online;False;8;0;300000;2018-02-03
3265;6000;Online;False;8;8000;8000;2017-10-12
3362;250000;Online;False;12;0;750000;2018-04-26
3596;100000;Online;False;8;0;250000;2018-03-24
2868;4175;Online;False;2;0;0;2017-05-20
3316;18000;Online;False;8;9000;50000;2017-12-15
2998;125000;Intl. LAN;False;6;250000;250000;2017-11-25
3244;40000;Online;False;4;0;92500;2017-10-12
3592;100000;Online;False;4;0;250000;2018-03-11
3071;4290;Online;False;4;0;8992;2017-08-10
3235;40000;Online;False;8;0;92500;2017-10-04
2829;2854;Online;False;4;1395;5707;2017-04-24
3292;75300;Intl. LAN;False;4;113361;113361;2017-11-23
2860;96093;Online;False;16;0;250000;2017-06-09
3395;8923;Local LAN;False;6;19630;19630;2017-12-03
3238;40000;Online;False;4;0;92500;2017-10-07
3461;7000;Online;False;8;10000;10000;2017-12-22
3361;250000;Online;False;14;105000;750000;2018-04-26
3227;8988;Local LAN;False;2;0;17978;2017-09-29
2765;4155;Local LAN;False;4;7665;7665;2017-04-08
2926;39477;Online;False;8;0;63162;2017-06-18
2781;2000;Online;False;8;2500;2500;2017-04-13
3326;20000;Online;False;7;0;37500;2017-11-09
2151;0;Online;False;2;5500;5500;2016-02-25
2739;861;Local LAN;False;4;1291;1291;2017-04-02
3256;500000;Online;False;16;0;1000000;2017-10-14
3097;50000;Online;False;16;0;100000;2017-08-27
2938;39477;Online;False;8;18450;63162;2017-10-29
2897;18000;Online;False;17;5000;50000;2017-08-15
3458;1000;Online;False;8;1500;1500;2017-12-21
3272;50000;Online;False;16;0;100000;2017-11-12
2900;100000;Online;False;16;0;250000;2017-07-11
3353;0;Other;False;2;611;611;2017-11-12
2821;70000;Online;False;16;0;1000000;2017-05-16
3075;40000;Local LAN;False;4;0;100000;2017-09-24
3115;100000;Intl. LAN;True;8;16000;170000;2017-11-26
2802;2966;Reg. LAN;False;4;7415;7415;2017-05-21
3325;20000;Online;False;8;0;37500;2017-11-09
3475;130000;Online;False;8;0;300000;2017-12-31
3019;1500;Online;False;8;2000;2000;2017-08-24
2991;117500;Online;False;4;0;235000;2017-07-12
3054;250000;Online;False;8;0;660000;2017-08-25
2786;500000;Online;False;16;0;1000000;2017-04-23
2275;0;Online;False;16;0;0;2016-06-04
2770;2854;Online;False;4;1395;5707;2017-04-03
3589;100000;Online;False;8;0;250000;2018-04-11
2930;1000;Online;False;8;1500;1500;2017-06-22
3003;3200;Reg. LAN;False;8;7400;7400;2017-07-30
3260;40000;Online;False;4;0;92500;2017-10-18
2997;117500;Reg. LAN;False;2;0;235000;2017-08-05
3237;40000;Online;False;4;0;92500;2017-10-06
3177;100000;Intl. LAN;True;8;16000;170000;2018-01-12
2932;39477;Online;False;9;37400;63162;2017-08-03
2816;1500;Online;False;8;2000;2000;2017-04-27
3164;2882;Online;False;4;6123;6123;2017-09-10
3018;500000;Online;False;16;0;1000000;2017-08-27
3408;800000;Online;False;7;0;1500000;2017-12-08
3400;1500;Online;False;8;2000;2000;2017-12-10
3067;117500;Local LAN;False;8;8880;235000;2017-09-02
3496;1060;Local LAN;False;4;2130;2130;2018-01-14
3401;800000;Online;False;4;0;1500000;2017-12-04
3318;2250;Online;False;8;7500;7500;2017-12-14
3149;250000;Online;False;8;0;490000;2017-09-09
3519;125000;Online;False;8;0;300000;2018-02-04
3241;40000;Local LAN;False;4;0;100000;2017-10-04
3414;1470;Local LAN;False;3;2940;2940;2017-12-10
2153;1500;Other;False;8;2000;2000;2016-02-23
3385;1000;Online;False;8;10000;10000;2017-11-28
2774;2195;Local LAN;False;2;3292;3292;2017-05-20
3047;18000;Online;False;27;2500;50000;2017-11-16
2728;250000;Online;False;10;0;660000;2017-06-08
3608;1500;Online;False;8;1500;1500;2018-04-01
3511;130000;Online;False;8;0;300000;2018-02-01
2861;96093;Online;False;16;0;250000;2017-05-25
3145;250000;Online;False;16;0;490000;2017-09-10
2805;200;Online;False;4;250;250;2017-04-20
3333;6000;Online;False;16;10000;10000;2017-12-28
3279;11950;Online;False;4;0;20322;2017-10-21
2019;1500;Other;False;4;0;0;2015-11-17
3464;2950;Intl. LAN;False;8;4725;4725;2017-12-24
3289;7600;Online;False;8;29500;29500;2017-12-17
2840;0;Online;False;8;2750;2750;2017-05-01
3454;63750;Intl. LAN;False;8;150000;150000;2018-02-11
2722;500000;Intl. LAN;False;8;50000;1000000;2017-06-11
3448;8823;Local LAN;False;4;17646;17646;2017-12-16
3363;1582;Online;False;8;1582;1582;2017-11-22
3317;600;Online;False;8;2000;2000;2017-12-13
2776;2737;Local LAN;False;4;2737;2737;2017-04-06
3546;125000;Online;False;40;10000;300000;2018-04-02
2942;1600;Reg. LAN;False;8;6820;6820;2017-09-24
3597;100000;Online;False;8;0;250000;2018-03-25
2881;380;Reg. LAN;False;4;500;500;2017-06-03
3127;8988;Online;False;4;0;17978;2017-08-30
2749;18000;Intl. LAN;False;8;50000;50000;2017-05-14
2663;7950;Intl. LAN;True;28;15025;15025;2017-04-15
2404;250000;Online;False;0;0;660000;2016-09-11
2912;12330;Online;False;8;0;20960;2017-07-22
2864;50000;Online;False;8;0;100000;2017-05-20
3532;250000;Online;False;8;0;660000;2018-03-09
3086;3950;Online;False;4;7895;7895;2017-08-18
2763;250000;Intl. LAN;False;8;660000;660000;2017-06-25
2787;500000;Online;False;8;0;1000000;2017-04-28
3407;800000;Online;False;4;0;1500000;2017-12-06
3436;250000;Online;False;4;0;500000;2018-01-08
3399;4800;Reg. LAN;False;2;6000;6000;2017-12-03
3140;5112;Intl. LAN;False;4;12781;12781;2017-09-03
3274;50000;Online;False;16;0;100000;2017-11-12
3051;250000;Online;False;16;0;660000;2017-08-20
3268;1750;Intl. LAN;False;4;3500;3500;2017-10-07
2936;39477;Online;False;4;0;63162;2017-07-16
3012;1810;Local LAN;False;4;0;2715;2017-07-23
3259;117500;Reg. LAN;False;4;0;235000;2017-11-05
3029;9612;Online;False;8;2370;15300;2017-08-03
3331;20000;Online;False;4;0;37500;2017-11-16
2740;3000;Local LAN;False;4;5200;5200;2017-03-26
3312;3123;Online;False;4;6246;6246;2018-01-19
3322;6000;Online;False;16;10000;10000;2017-12-07
3433;250000;Online;False;4;0;500000;2018-01-07
2708;1500;Online;False;8;2000;2000;2017-03-20
2863;50000;Online;False;8;0;100000;2017-05-21
2869;336;Local LAN;False;4;784;784;2017-05-21
3618;10000;Online;False;8;16000;16000;2018-03-18
2957;2300;Online;False;8;3000;3000;2017-06-28
3205;700;Local LAN;False;8;1500;1500;2017-09-23
3369;7600;Online;False;4;0;29500;2017-11-19
3044;750;Online;False;15;2500;2500;2017-08-26
3562;100000;Online;False;8;0;250000;2018-02-26
3083;8988;Online;False;8;0;17978;2017-08-13
2711;5000;Online;False;10;11000;11000;2017-06-21
2095;1500;Other;False;4;0;0;2016-01-05
3087;1300;Local LAN;False;5;2364;2364;2017-08-13
2693;250000;Online;False;16;0;660000;2017-02-26
3014;11600;Online;False;8;2800;23200;2017-10-26
3118;705;Reg. LAN;False;8;1175;1175;2017-08-27
3121;39477;Online;False;16;0;63162;2017-09-24
2966;125457;Online;False;16;0;250000;2017-08-15
3492;6080;Online;False;16;0;15200;2018-05-16
3002;6000;Online;False;16;10000;10000;2017-09-14
2956;125000;Intl. LAN;False;12;300000;300000;2017-11-19
3249;500000;Intl. LAN;False;8;50000;1000000;2017-10-29
3609;250000;Online;False;2;0;750000;2018-03-19
3245;2000;Local LAN;False;2;2000;2000;2017-10-22
3288;9928;Online;False;8;0;20000;2017-10-18
3595;100000;Online;False;8;0;250000;2018-03-24
3210;18000;Reg. LAN;False;4;8639;50000;2017-09-24
3529;125000;Online;False;13;0;300000;2018-02-18
3335;400;Online;False;4;850;850;2017-11-22
3096;50000;Online;False;16;0;100000;2017-08-26
2855;1000;Online;False;8;1500;1500;2017-07-23
3624;1750;Online;False;8;2500;2500;2018-03-18
3437;250000;Online;False;4;0;500000;2018-01-17
2948;50000;Online;False;16;0;100000;2017-07-01
2857;2854;Local LAN;False;4;1400;5707;2017-05-14
3226;39477;Online;False;8;0;63162;2017-09-30
2047;1500;Other;False;4;0;0;2015-12-08
2831;1500;Online;False;8;2300;2300;2017-05-04
2862;50000;Online;False;16;0;100000;2017-05-20
3348;2298;Local LAN;False;2;3070;3070;2017-11-11
3305;1666;Online;False;8;4000;4000;2017-10-30
3125;8988;Local LAN;False;4;0;17978;2017-08-27
3010;40000;Local LAN;False;4;0;100000;2017-09-17
3576;2415;Local LAN;False;4;3450;3450;2018-02-24
3061;117500;Intl. LAN;False;8;235000;235000;2017-09-10
3046;18000;Intl. LAN;False;8;50000;50000;2017-09-24
3263;40000;Online;False;8;0;92500;2017-10-21
2892;3000;Online;False;4;6000;6000;2017-06-16
3089;1693;Local LAN;False;4;2634;2634;2017-08-13
3017;500000;Online;False;16;0;1000000;2017-08-27
3627;250000;Online;False;16;0;750000;2018-04-02
3500;250000;Online;False;20;0;500000;2018-02-11
2326;2500;Online;False;8;5000;5000;2016-07-23
2752;600;Online;False;8;2000;2000;2017-04-20
3218;606;Local LAN;False;4;1148;1148;2017-09-24
3037;2500;Online;False;8;3000;3000;2017-08-06
3234;40000;Online;False;4;0;92500;2017-10-04
3388;0;Online;False;4;0;0;2017-11-28
3197;50000;Online;False;16;0;100000;2017-09-23
2929;1700;Reg. LAN;False;4;3450;3450;2017-06-19
3094;5000;Online;False;8;0;10000;2017-08-18
3275;11950;Reg. LAN;False;2;20322;20322;2017-12-01
2637;111769;Intl. LAN;False;12;250000;250000;2017-03-05
3228;6000;Online;False;16;10000;10000;2017-12-07
3526;125000;Online;False;8;0;300000;2018-02-04
3652;1990;Local LAN;False;4;3315;3315;2018-03-31
3309;250000;Intl. LAN;False;16;500000;500000;2018-03-04
3122;39477;Online;False;20;43915;63162;2017-11-15
3163;2384;Local LAN;False;4;2980;2980;2017-09-10
2764;1195;Local LAN;False;2;1793;1793;2017-04-01
3120;2000;Online;False;8;4000;4000;2017-08-27
3572;1000;Online;False;8;2000;2000;2018-04-12
3095;50000;Online;False;16;0;100000;2017-08-26
3345;949;Online;False;4;2125;2125;2017-11-16
3337;1804;Local LAN;False;4;3309;3309;2017-11-05
3280;11950;Online;False;4;0;20322;2017-10-21
2884;13700;Intl. LAN;False;4;37184;37184;2017-06-18
3023;1500;Reg. LAN;False;2;2750;2750;2017-07-28
3583;7000;Online;False;12;10000;10000;2018-03-09
2931;1500;Online;False;8;1500;1500;2017-06-22
2673;18000;Online;False;24;2500;50000;2017-04-09
3614;250000;Online;False;4;0;750000;2018-03-18
3243;40000;Online;False;4;0;92500;2017-10-09
3223;3000;Local LAN;False;4;5000;5000;2017-10-01
3539;4500;Local LAN;False;8;7500;7500;2018-02-04
3091;6410;Online;False;4;3244;9615;2017-08-17
3413;800000;Local LAN;False;4;0;1500000;2017-12-09
3557;3500;Online;False;8;0;7200;2018-02-24
3269;29151;Online;False;2;0;59000;2017-10-08
3219;75000;Online;False;19;0;150000;2017-10-12
2886;2000;Online;False;8;2500;2500;2017-06-06
2490;1000;Online;False;8;1500;1500;2016-10-07
2436;1000;Online;False;8;1500;1500;2016-09-16
3620;492;Local LAN;False;4;1100;1100;2018-03-11
3297;3477;Reg. LAN;False;4;5215;5215;2017-10-22
3284;2000;Online;False;8;3000;3000;2017-10-23
3169;800000;Local LAN;False;12;27107;1500000;2017-09-10
3495;238000;Online;False;12;0;597000;2018-02-06
2905;100000;Online;False;8;0;250000;2017-06-14
3066;5000;Local LAN;False;8;10000;10000;2017-08-13
3267;40000;Local LAN;False;4;0;100000;2017-10-07
3158;9844;Online;False;5;0;24300;2017-09-07
2277;0;Online;False;16;0;0;2016-06-05
3358;3540;Local LAN;False;4;7670;7670;2017-11-18
3092;6410;Local LAN;False;2;9615;9615;2017-08-25
2842;6000;Online;False;16;10000;10000;2017-06-07
3098;50000;Online;False;16;0;100000;2017-08-28
3229;3600;Online;False;4;6100;6100;2017-10-07
3456;1500;Online;False;8;2500;2500;2017-12-25
3000;117500;Online;False;12;5000;235000;2017-08-19
2639;228710;Online;False;14;125000;750000;2017-05-11
3457;2000;Online;False;8;3000;3000;2017-12-27
3330;20000;Online;False;4;0;37500;2017-11-15
3304;1032;Local LAN;False;2;1720;1720;2017-10-22
3343;1000;Online;False;8;1500;1500;2017-11-14
3215;2000;Reg. LAN;False;4;3000;3000;2017-09-23
3412;800000;Local LAN;False;8;0;1500000;2017-12-23
3222;40000;Online;False;4;0;92500;2017-10-02
2896;6810;Local LAN;False;4;15750;15750;2017-07-09
3302;4712;Reg. LAN;False;4;9424;9424;2017-10-22
3520;125000;Online;False;8;0;300000;2018-02-07
2882;1449;Online;False;4;1449;1449;2017-05-28
3638;1500;Online;False;8;2500;2500;2018-04-09
2641;63750;Intl. LAN;False;8;150000;150000;2017-04-23
3073;2379;Online;False;8;0;3569;2017-08-12
3016;500000;Intl. LAN;False;16;1000000;1000000;2017-10-13
3625;75000;Intl. LAN;False;8;150000;150000;2018-03-25
3020;20478;Local LAN;False;8;44750;44750;2017-09-24
2893;2275;Reg. LAN;False;8;6705;6705;2017-07-02
2970;117500;Online;False;4;0;235000;2017-07-29
2768;5445;Online;False;8;8165;8165;2017-04-08
3394;15137;Local LAN;False;4;30274;30274;2017-12-03
2993;117500;Reg. LAN;False;4;15000;235000;2017-08-05
3463;100000;Online;True;3;8000;170000;2018-02-04
2939;117500;Local LAN;False;4;0;235000;2017-06-25
3134;9844;Online;False;12;0;24300;2017-10-12
3172;100000;Local LAN;True;4;9263;170000;2017-09-10
2072;0;Other;False;5;0;0;2015-12-15
2828;500000;Online;False;16;0;1000000;2017-05-14
3643;1500;Online;False;8;3000;3000;2018-05-04
2700;11950;Online;False;8;3000;20322;2017-04-03
2741;2161;Online;False;12;1404;2917;2017-03-24
3065;40000;Online;False;4;0;100000;2017-08-17
3072;225000;Intl. LAN;False;12;750000;750000;2017-12-10
3168;40000;Local LAN;False;4;0;100000;2017-09-10
3631;8000;Online;False;16;15000;15000;2018-05-06
3174;421;Local LAN;False;4;1083;1083;2017-09-10
2823;1072;Local LAN;False;8;2145;2145;2017-04-23
3198;50000;Online;False;16;0;100000;2017-09-24
2922;1449;Online;False;4;1449;1449;2017-06-21
3321;40000;Reg. LAN;False;4;15910;92500;2017-11-11
3619;1150;Local LAN;False;4;2030;2030;2018-03-11
3513;25000;Intl. LAN;False;8;50000;50000;2018-02-24
3048;18000;Online;False;24;0;50000;2017-11-16
2788;500000;Online;False;8;0;1000000;2017-04-30
3258;500000;Online;False;4;0;1000000;2017-10-15
3521;125000;Online;False;8;0;300000;2018-02-10
2636;125457;Intl. LAN;False;8;250000;250000;2017-09-17
2883;2500;Online;False;8;5000;5000;2017-06-05
3341;3815;Online;False;8;0;11920;2017-11-06
3503;2225;Online;False;8;2000;3225;2018-01-20
3434;250000;Online;False;4;0;500000;2018-01-18
2992;117500;Online;False;4;0;235000;2017-07-20
2937;39477;Online;False;4;0;63162;2017-08-13
2753;31866;Intl. LAN;False;16;56300;56300;2017-04-15
3136;125000;Online;False;16;0;300000;2017-09-20
2879;18000;Online;False;24;2500;50000;2017-09-04
2885;5770;Local LAN;False;4;10155;10155;2017-05-27
3459;1000;Local LAN;False;4;2000;2000;2017-12-17
2772;8800;Local LAN;False;4;16390;16390;2017-05-06
3636;100000;Online;False;8;0;250000;2018-03-30
3090;1000;Online;False;8;1500;1500;2017-08-18
3396;5950;Online;False;4;11900;11900;2017-12-03
3404;1000;Local LAN;False;4;3000;3000;2018-01-07
2910;7596;Online;False;4;0;12147;2017-06-11
3034;117500;Online;False;8;0;235000;2017-08-04
3208;6000;Online;False;8;10000;10000;2017-11-17
3453;11749;Local LAN;False;4;24085;24085;2017-12-16
3402;800000;Online;False;4;0;1500000;2017-12-04
3501;4500;Online;False;8;8000;8000;2018-01-29
3509;6080;Online;False;2;0;15200;2018-02-23
3328;20000;Online;False;4;0;37500;2017-11-12
3074;40000;Online;False;6;0;100000;2017-08-27
3350;1458;Local LAN;False;4;2914;2914;2017-11-26
3080;1510;Online;False;8;1020;2850;2017-09-02
3378;4000;Local LAN;False;4;6600;6600;2017-11-26
3556;8544;Online;False;4;0;12206;2018-02-18
3165;50000;Intl. LAN;False;8;100000;100000;2017-11-12
2790;96093;Online;False;16;0;250000;2017-04-23
3314;18000;Intl. LAN;False;8;50000;50000;2018-01-07
3339;2725;Local LAN;False;8;4770;4770;2017-11-12
2984;117500;Online;False;4;0;235000;2017-07-11
2852;5465;Online;False;4;10930;10930;2017-05-13
3607;9261;Online;False;12;0;11800;2018-07-03
2933;39477;Online;False;8;0;63162;2017-07-15
3633;100000;Online;False;8;0;250000;2018-03-28
3055;250000;Online;False;8;0;660000;2017-09-20
2718;2112;Reg. LAN;False;4;3695;3695;2017-03-12
3027;9612;Online;False;2;1175;15300;2017-07-30
3489;8000;Intl. LAN;False;8;15000;15000;2018-02-03
2813;39477;Online;False;8;10000;63162;2017-05-23
2809;3000;Online;False;4;5000;5000;2017-05-04
3296;3477;Online;False;8;0;5215;2017-10-18
3307;3815;Online;False;4;0;11920;2017-10-23
3293;7000;Online;False;8;10000;10000;2017-11-01
3598;100000;Online;False;8;0;250000;2018-03-25
3011;1500;Online;False;8;2500;2500;2017-09-08
2173;0;Online;False;16;0;0;2016-03-13
2507;1000;Online;False;8;1500;1500;2016-10-14
3593;100000;Online;False;4;0;250000;2018-03-10
2877;1500;Online;False;8;2300;2300;2017-05-29
3081;1510;Local LAN;False;3;2850;2850;2017-09-16
2917;2799;Reg. LAN;False;4;5599;5599;2017-06-24
3270;3815;Online;False;4;0;11920;2017-10-09
3506;1500;Online;False;8;2300;2300;2018-01-30
3591;100000;Online;False;4;0;250000;2018-03-10
2782;18000;Online;False;16;8500;50000;2017-04-09
2571;50000;Intl. LAN;False;8;100000;100000;2017-07-23
2845;1093;Local LAN;False;4;1093;1093;2017-05-07
3478;5860;Online;False;8;0;11710;2018-03-26
3271;50000;Online;False;16;0;100000;2017-11-11
2851;1000;Online;False;8;1500;1500;2017-05-16
3340;100000;Local LAN;True;2;13068;170000;2017-11-11
2934;39477;Online;False;4;0;63162;2017-08-27
2698;1434;Online;False;8;1793;1793;2017-02-24
2907;100000;Online;False;8;0;250000;2017-06-18
3542;1500;Online;False;8;3000;3000;2018-03-11
2950;50000;Online;False;8;0;100000;2017-07-02
3273;50000;Online;False;16;0;100000;2017-11-11
3040;18000;Online;False;8;9000;50000;2017-08-23
3266;3250;Local LAN;False;4;7050;7050;2017-10-07
3239;22833;Reg. LAN;False;4;46096;46096;2017-10-07
2914;12330;Online;False;4;0;20960;2017-06-11
2867;225000;Online;False;14;125000;750000;2017-11-12
3610;250000;Online;False;2;0;750000;2018-03-26
3008;117500;Reg. LAN;False;4;0;235000;2017-07-28
3224;20000;Intl. LAN;False;8;40000;40000;2017-11-26
2759;5650;Local LAN;False;2;8800;8800;2017-04-14
2911;2799;Online;False;4;0;5599;2017-06-11
2849;70000;Online;False;16;0;1000000;2017-05-19
3346;1170;Local LAN;False;4;1716;1716;2017-11-12
3079;117500;Online;False;4;0;235000;2017-08-20
3466;800000;Local LAN;False;4;0;1500000;2017-12-21
3560;7000;Online;False;2;10000;10000;2018-02-20
3013;117500;Online;False;8;0;235000;2017-08-12
2690;250000;Online;False;16;0;660000;2017-02-19
3192;8988;Online;False;4;0;17978;2017-09-17
3445;1500;Local LAN;False;4;3000;3000;2017-12-17
3561;1500;Online;False;8;2300;2300;2018-02-27
3139;125000;Online;False;8;0;300000;2017-10-02
3547;7000;Reg. LAN;False;8;17500;17500;2018-02-23
3287;3815;Online;False;4;0;11920;2017-10-16
3368;4000;Reg. LAN;False;8;6250;6250;2017-11-19
3173;40000;Local LAN;False;4;0;100000;2017-09-10
3534;2485;Local LAN;False;8;4349;4349;2018-02-03
3390;1000;Online;False;8;1500;1500;2017-12-05
3277;11950;Online;False;4;0;20322;2017-10-21
3106;4290;Online;False;4;8992;8992;2017-08-20
3391;14000;Online;False;8;25000;25000;2017-12-02
3544;500;Reg. LAN;False;4;1100;1100;2018-02-04
2808;1070;Local LAN;False;4;2140;2140;2017-04-22
2964;1073;Local LAN;False;4;3007;3007;2017-07-02
3251;70000;Intl. LAN;False;8;50000;1000000;2017-11-05
3236;40000;Online;False;4;0;92500;2017-10-05
3082;480;Local LAN;False;4;950;950;2017-08-13
3126;117500;Local LAN;False;2;2250;235000;2017-08-27
2061;0;Other;False;8;0;0;2015-12-11
2803;1000;Online;False;6;2000;2000;2017-04-20
3143;39477;Online;False;4;0;63162;2017-09-03
3035;1779;Online;False;16;3555;3555;2017-09-27
3024;117500;Local LAN;False;4;0;235000;2017-07-30
3214;1000;Online;False;4;1500;1500;2017-09-24
2850;500000;Online;False;20;0;1000000;2017-05-14
2635;96093;Intl. LAN;False;16;250000;250000;2017-07-09
2804;1060;Local LAN;False;4;2120;2120;2017-04-16
3567;100000;Online;False;8;0;250000;2018-03-03
3179;2390;Reg. LAN;False;4;4184;4184;2017-09-17
3538;6153;Online;False;4;9230;9230;2018-04-06
2972;40000;Reg. LAN;False;4;0;100000;2017-09-09
3155;1200;Reg. LAN;False;2;1500;1500;2017-09-02
2187;50000;Intl. LAN;False;8;100000;100000;2016-05-22
3472;0;Online;False;8;0;0;2017-12-25
3555;1500;Online;False;8;2000;2000;2018-03-05
2573;50000;Intl. LAN;False;8;100000;100000;2017-10-22
3502;30000;Intl. LAN;False;4;60000;60000;2018-04-02
3533;250000;Online;False;8;0;660000;2018-03-04
3057;250000;Online;False;4;0;660000;2017-09-29
2734;3720;Local LAN;False;2;5580;5580;2017-03-18
2894;5705;Reg. LAN;False;4;11185;11418;2017-07-23
3156;40000;Online;False;4;0;92500;2017-09-30
3537;960;Local LAN;False;2;1600;1600;2018-02-02
3476;2000;Local LAN;False;4;3000;3000;2017-12-29
2954;8373;Local LAN;False;6;18415;18415;2017-07-02
3232;29151;Local LAN;False;4;59000;59000;2017-11-03
3582;4885;Local LAN;False;8;7330;7330;2018-03-03
2160;58232;Intl. LAN;False;6;99000;99000;2017-03-19
2996;117500;Online;False;4;0;235000;2017-07-26
3290;2000;Online;False;16;3500;3500;2018-01-20
2778;15000;Online;False;8;0;30000;2017-05-17
3342;11570;Reg. LAN;False;4;20356;20356;2017-12-16
2854;3000;Online;False;16;5000;5000;2017-06-29
2953;3900;Reg. LAN;False;4;7243;7243;2017-06-24
3190;75000;Intl. LAN;False;8;150000;150000;2017-11-05
2987;117500;Online;False;4;0;235000;2017-07-21
2909;5420;Local LAN;False;8;10985;10985;2017-07-02
2986;117500;Online;False;4;0;235000;2017-07-16
3311;20000;Online;False;12;0;40000;2017-11-13
3469;18000;Online;False;27;0;50000;2018-04-05
2943;2966;Online;False;8;0;7990;2017-07-25
2841;6000;Online;False;16;10000;10000;2017-06-11
3512;130000;Online;False;8;0;300000;2018-02-03
2810;2900;Online;False;8;3600;3600;2017-04-23
3194;75000;Online;False;16;0;150000;2017-09-27
3351;800000;Local LAN;False;8;4155;1500000;2017-12-01
3052;250000;Online;False;16;0;660000;2017-08-24
3004;6000;Online;False;8;10000;10000;2017-08-15
2674;2966;Online;False;8;0;7415;2017-04-13
3114;40000;Intl. LAN;False;20;92500;92500;2017-11-26
3021;117500;Online;False;2;0;235000;2017-07-27
3324;5405;Local LAN;False;8;8494;8494;2017-11-05
3248;500000;Intl. LAN;False;16;0;1000000;2018-01-15
2858;1768;Local LAN;False;4;3313;3313;2017-05-20
3420;5430;Local LAN;False;8;11012;11012;2017-12-17
2771;1435;Online;False;8;1435;1435;2017-04-06
3085;2379;Intl. LAN;False;2;3569;3569;2017-09-02
3150;250000;Online;False;8;0;490000;2017-10-08
3123;11877;Local LAN;False;2;17222;17222;2017-08-26
3568;100000;Online;False;8;0;250000;2018-03-08
2814;1000;Online;False;8;1500;1500;2017-04-22
2692;250000;Online;False;16;0;660000;2017-02-19
3355;26790;Intl. LAN;False;4;53580;53580;2017-11-18
2965;1500;Online;False;8;2300;2300;2017-07-02
3133;250000;Intl. LAN;False;8;490000;490000;2017-10-29
3107;2850;Local LAN;False;4;3800;3800;2017-08-20
3101;9415;Intl. LAN;False;8;17585;17585;2017-10-07
3613;250000;Online;False;8;0;750000;2018-04-08
2775;945;Online;False;4;1970;1970;2017-04-10
2820;70000;Online;False;16;0;1000000;2017-05-10
3078;117500;Online;False;4;0;235000;2017-08-27
3438;250000;Online;False;6;0;500000;2018-01-22
3185;3000;Online;False;8;5000;5000;2017-09-15
3154;117500;Online;False;6;0;235000;2017-09-03
