matchlinkId;map;teamAId;teamBId
2326071;Inferno;9214;7669
2325778;Cache;9358;4914
2326097;Overpass;5639;6134
2326098;Inferno;7234;6343
2326099;Cache;7339;8843
2326100;Inferno;8444;4501
2326101;Dust2;7187;4674
2326102;Inferno;6298;7666
2325960;Dust2;9055;9246
2325960;Mirage;9055;9246
2326072;Dust2;8706;9373
2326073;Overpass;9214;7674
2326074;Inferno;7669;4602
2326116;Overpass;8305;9193
2326116;Mirage;8305;9193
2326116;Inferno;8305;9193
2326103;Dust2;7234;6134
2326034;Mirage;6762;8481
2326034;Cache;6762;8481
2326034;Dust2;6762;8481
2326104;Inferno;8843;6343
2326105;Overpass;7339;5639
2326106;Overpass;4674;4501
2326107;Inferno;7666;7187
2326108;Train;6298;8444
2326075;Dust2;9214;9373
2326076;Mirage;8706;7669
2326077;Nuke;7674;4602
2326078;Mirage;7669;9373
2326079;Train;4602;9214
2326080;Nuke;7674;8706
2326109;Cache;6343;6134
2326110;Dust2;7339;7234
2326111;Train;8843;5639
2326112;Mirage;7187;4501
2326113;Overpass;6298;4674
2326114;Train;8444;7666
2326081;Inferno;4602;9373
2326082;Overpass;7674;7669
2326083;Inferno;8706;9214
2326120;Cache;8253;8999
2326120;Dust2;8253;8999
2326120;Inferno;8253;8999
2326046;Dust2;7653;8902
2326046;Mirage;7653;8902
2326119;Overpass;9087;9379
2326119;Inferno;9087;9379
2326123;Mirage;8084;6947
2326123;Overpass;8084;6947
2326118;Overpass;9229;9277
2326118;Dust2;9229;9277
2326122;Inferno;7217;9003
2326122;Mirage;7217;9003
2326122;Train;7217;9003
2326124;Mirage;9038;8545
2326124;Train;9038;8545
2326124;Overpass;9038;8545
2326121;Train;6366;9074
2326121;Cache;6366;9074
2326009;Inferno;8885;9213
2326009;Train;8885;9213
2325740;Mirage;8008;6665
2325741;Dust2;7801;4608
2325742;Inferno;4863;7533
2325743;Train;4411;6673
2325744;Mirage;7175;6667
2325745;Nuke;6651;4494
2325746;Train;6615;4991
2325747;Dust2;5310;9215
2326129;Overpass;5946;9182
2326129;Mirage;5946;9182
2326137;Mirage;7865;4914
2326142;Inferno;4501;6343
2326143;Mirage;6298;7339
2326144;Train;4674;5639
2326154;Nuke;9214;7674
2326154;Overpass;9214;7674
2326155;Cache;4602;7669
2326155;Mirage;4602;7669
2326155;Inferno;4602;7669
2325749;Inferno;6673;4608
2325749;Overpass;6673;4608
2325749;Train;6673;4608
2326007;Train;7367;7681
2326007;Inferno;7367;7681
2325748;Cache;4863;8008
2325748;Mirage;4863;8008
2326138;Mirage;7653;8574
2326138;Inferno;7653;8574
2326138;Train;7653;8574
2326131;Inferno;8305;9085
2326146;Overpass;4674;7339
2326136;Inferno;9213;6290
2326136;Train;9213;6290
2326139;Cache;9226;9389
2326139;Train;9226;9389
2326140;Cache;8895;9163
2326140;Nuke;8895;9163
2326140;Inferno;8895;9163
2326145;Cache;6298;6343
2326147;Nuke;4501;5639
2326148;Cache;4674;6343
2326149;Overpass;4501;7339
2326150;Inferno;6298;5639
2326032;Inferno;8113;8135
2326032;Nuke;8113;8135
2326156;Train;7669;9214
2326156;Cache;7669;9214
2326156;Inferno;7669;9214
2326171;Inferno;9409;5158
2326172;Inferno;6242;9003
2326174;Inferno;9410;7726
2326130;Inferno;8369;7681
2326130;Mirage;8369;7681
2326173;Cache;5479;9161
2326169;Mirage;8895;9389
2326169;Nuke;8895;9389
2326169;Dust2;8895;9389
2326168;Mirage;8574;6290
2326168;Cache;8574;6290
2326175;Overpass;7653;9213
2326175;Dust2;7653;9213
2326170;Mirage;9163;9226
2326170;Cache;9163;9226
2326157;Cache;9229;5699
2326157;Mirage;9229;5699
2326158;Train;8999;9379
2326158;Cache;8999;9379
2326158;Inferno;8999;9379
2326160;Overpass;9038;6947
2326160;Mirage;9038;6947
2326161;Mirage;8253;9087
2326161;Inferno;8253;9087
2326162;Overpass;9003;6366
2326162;Mirage;9003;6366
2326163;Mirage;8545;8084
2326163;Dust2;8545;8084
2326163;Cache;8545;8084
2326159;Inferno;7217;9074
2326159;Train;7217;9074
2326159;Cache;7217;9074
2326044;Cache;9265;8902
2326044;Mirage;9265;8902
2325750;Mirage;4991;7175
2325750;Inferno;4991;7175
2325750;Train;4991;7175
2325752;Nuke;7533;6665
2325752;Inferno;7533;6665
2325752;Mirage;7533;6665
2326005;Mirage;7144;6134
2326005;Train;7144;6134
2326005;Overpass;7144;6134
2325751;Train;5310;6651
2325751;Cache;5310;6651
2325751;Inferno;5310;6651
2325753;Inferno;4411;7801
2325753;Train;4411;7801
2325753;Nuke;4411;7801
2326176;Inferno;8846;6896
2326176;Overpass;8846;6896
2326176;Mirage;8846;6896
2325754;Dust2;6615;6667
2325754;Train;6615;6667
2326126;Dust2;4914;4501
2326126;Train;4914;4501
2326127;Train;9085;7613
2326127;Dust2;9085;7613
2326132;Inferno;4602;7187
2325755;Mirage;9215;4494
2325755;Inferno;9215;4494
2326178;Overpass;7653;9389
2326178;Mirage;7653;9389
2326178;Dust2;7653;9389
2326179;Mirage;9163;8574
2326179;Inferno;9163;8574
2326179;Dust2;9163;8574
2325957;Cache;7234;9393
2325957;Dust2;7234;9393
2325957;Overpass;7234;9393
2326006;Overpass;7144;4674
2326006;Train;7144;4674
2326180;Inferno;9003;7726
2326180;Nuke;9003;7726
2326181;Cache;5158;9161
2326181;Dust2;5158;9161
2326177;Inferno;8895;6290
2326177;Mirage;8895;6290
2326233;Inferno;5158;7726
2326233;Nuke;5158;7726
2326232;Mirage;9389;9163
2326232;Overpass;9389;9163
2326117;Train;8895;6290
2326117;Inferno;8895;6290
2326190;Inferno;6366;8999
2326190;Train;6366;8999
2326191;Mirage;8545;5699
2326191;Inferno;8545;5699
2326192;Mirage;9379;9229
2326192;Train;9379;9229
2326192;Cache;9379;9229
2326189;Cache;9087;7217
2326189;Mirage;9087;7217
2326189;Inferno;9087;7217
2326188;Inferno;9277;9038
2326188;Mirage;9277;9038
2326193;Inferno;6947;9074
2326193;Train;6947;9074
2325756;Mirage;6665;4863
2325756;Overpass;6665;4863
2325756;Dust2;6665;4863
2325757;Mirage;7801;4608
2325757;Nuke;7801;4608
2325757;Inferno;7801;4608
2326248;Mirage;7986;9422
2326249;Mirage;4688;9421
2326250;Dust2;4674;9085
2325758;Nuke;6615;7175
2325758;Train;6615;7175
2326251;Overpass;7613;9393
2326235;Overpass;9389;8895
2326235;Nuke;9389;8895
2326235;Dust2;9389;8895
2325759;Dust2;4494;5310
2325759;Mirage;4494;5310
2326205;Dust2;6419;6418
2326151;Overpass;8513;4914
2326151;Inferno;8513;4914
2326206;Mirage;6420;6417
2326207;Train;6420;6418
2326234;Overpass;9389;6290
2326234;Cache;9389;6290
2326195;Train;8728;8902
2326195;Mirage;8728;8902
2326195;Inferno;8728;8902
2326196;Overpass;8885;7653
2326196;Train;8885;7653
2326196;Mirage;8885;7653
2326261;Cache;8545;6366
2326261;Train;8545;6366
2326261;Inferno;8545;6366
2326260;Inferno;9087;9277
2326260;Mirage;9087;9277
2326183;Inferno;9411;9236
2326182;Mirage;7274;9412
2326236;Mirage;6468;6010
2326236;Cache;6468;6010
2326262;Overpass;9423;5257
2326265;Mirage;9424;8255
2326184;Inferno;9411;9412
2326184;Train;9411;9412
2326185;Cache;9236;7274
2326185;Inferno;9236;7274
2326185;Mirage;9236;7274
2326238;Train;9413;8729
2326238;Overpass;9413;8729
2326268;Inferno;9426;9425
2326263;Inferno;6445;8633
2326317;Inferno;9375;9032
2326317;Dust2;9375;9032
2326318;Cache;6109;9366
2326318;Mirage;6109;9366
2326237;Dust2;7517;8668
2326237;Cache;7517;8668
2326237;Nuke;7517;8668
2326271;Mirage;8652;8203
2326272;Nuke;8852;7354
2326269;Inferno;9424;9423
2326270;Nuke;8255;5257
2326186;Dust2;9236;9411
2326186;Inferno;9236;9411
2326239;Inferno;9414;8626
2326239;Nuke;9414;8626
2325760;Nuke;7175;4411
2325760;Overpass;7175;4411
2326273;Inferno;9426;8633
2326274;Mirage;9424;8255
2326275;Inferno;8203;7354
2326275;Cache;8203;7354
2326253;Cache;7613;9085
2326253;Train;7613;9085
2326187;Mirage;9236;9412
2326187;Dust2;9236;9412
2325761;Overpass;6665;9215
2325761;Train;6665;9215
2326276;Cache;6445;9425
2326285;Overpass;7613;7986
2326285;Mirage;7613;7986
2326285;Dust2;7613;7986
2326277;Nuke;6445;9426
2326035;Inferno;7169;7669
2326035;Mirage;7169;7669
2326035;Train;7169;7669
2326278;Nuke;9438;9434
2326278;Cache;9438;9434
2326278;Mirage;9438;9434
2326279;Overpass;9440;9347
2326279;Cache;9440;9347
2326280;Inferno;9437;8930
2326280;Cache;9437;8930
2326280;Mirage;9437;8930
2326281;Dust2;7749;7842
2326281;Mirage;7749;7842
2326282;Inferno;9435;4970
2326282;Cache;9435;4970
2326283;Dust2;9436;8963
2326283;Cache;9436;8963
2326284;Dust2;4778;9374
2326284;Train;4778;9374
2326284;Overpass;4778;9374
2326286;Dust2;9439;9433
2326286;Inferno;9439;9433
2325762;Cache;4494;6667
2325762;Dust2;4494;6667
2325762;Train;4494;6667
2326287;Inferno;9426;5257
2326287;Train;9426;5257
2326288;Mirage;8255;8633
2326288;Overpass;8255;8633
2326288;Nuke;8255;8633
2326038;Cache;9159;9405
2326038;Dust2;9159;9405
2326254;Inferno;9428;9427
2326254;Mirage;9428;9427
2326254;Cache;9428;9427
2326295;Overpass;8930;9347
2326295;Train;8930;9347
2326295;Mirage;8930;9347
2326294;Train;9438;9433
2326294;Mirage;9438;9433
2325763;Train;4608;7533
2325763;Inferno;4608;7533
2326296;Inferno;9374;8963
2326296;Nuke;9374;8963
2326296;Train;9374;8963
2326297;Dust2;7842;4970
2326297;Inferno;7842;4970
2326298;Inferno;8255;5257
2326298;Train;8255;5257
2326303;Train;9445;9444
2326303;Dust2;9445;9444
2326264;Inferno;7653;8728
2326264;Train;7653;8728
2326301;Train;9308;9306
2326301;Inferno;9308;9306
2326302;Overpass;9441;8718
2326302;Inferno;9441;8718
2326304;Cache;9443;9442
2326304;Mirage;9443;9442
2326299;Inferno;9347;9433
2326299;Mirage;9347;9433
2326255;Train;9203;8895
2326255;Mirage;9203;8895
2326305;Inferno;9306;9227
2326305;Mirage;9306;9227
2326305;Nuke;9306;9227
2326306;Dust2;8718;6811
2326306;Nuke;8718;6811
2326307;Inferno;9447;9444
2326307;Mirage;9447;9444
2326308;Mirage;9443;9446
2326308;Inferno;9443;9446
2326266;Mirage;9277;9229
2326266;Inferno;9277;9229
2326267;Inferno;9074;6366
2326267;Mirage;9074;6366
2326309;Dust2;9366;9032
2326309;Inferno;9366;9032
2326314;Train;6109;9375
2326314;Inferno;6109;9375
2326314;Mirage;6109;9375
2326247;Inferno;7517;6010
2326247;Mirage;7517;6010
2326240;Nuke;9414;9413
2326241;Nuke;8626;8729
2326241;Inferno;8626;8729
2326241;Overpass;8626;8729
2326319;Cache;9375;9366
2326319;Mirage;9375;9366
2326300;Nuke;8963;7842
2326300;Inferno;8963;7842
2326242;Mirage;9419;8120
2326242;Inferno;9419;8120
2325764;Mirage;6665;4411
2325764;Nuke;6665;4411
2326320;Inferno;9366;9032
2326320;Mirage;9366;9032
2325765;Dust2;7533;4494
2325765;Inferno;7533;4494
2325765;Mirage;7533;4494
2326310;Inferno;7842;9433
2326310;Dust2;7842;9433
2326310;Overpass;7842;9433
2325958;Cache;8772;6762
2325958;Train;8772;6762
2325958;Mirage;8772;6762
2326311;Cache;8718;9227
2326311;Nuke;8718;9227
2326312;Mirage;9444;9446
2326312;Overpass;9444;9446
2326312;Cache;9444;9446
2326570;Train;8450;9474
2326570;Cache;8450;9474
2326570;Dust2;8450;9474
2325766;Dust2;7533;6665
2325766;Train;7533;6665
2325766;Overpass;7533;6665
2326289;Overpass;7613;4914
2326289;Inferno;7613;4914
2326289;Dust2;7613;4914
2326036;Mirage;7865;8444
2326036;Cache;7865;8444
2326333;Train;9444;9227
2326333;Mirage;9444;9227
2326341;Nuke;8879;5158
2326342;Overpass;9450;9392
2326343;Cache;8748;8815
2326344;Train;9403;9176
2326243;Cache;8738;9359
2326244;Mirage;9359;8738
2326290;Inferno;7613;4914
2326290;Overpass;7613;4914
2326245;Inferno;5607;9275
2326246;Mirage;9275;5607
2326291;Overpass;8513;8068
2326291;Dust2;8513;8068
2326291;Train;8513;8068
2326292;Inferno;4914;4869
2326292;Mirage;4914;4869
2326292;Dust2;4914;4869
2326133;Dust2;6118;4674
2326194;Inferno;8135;4501
2326194;Nuke;8135;4501
2326134;Train;8248;8846
2326135;Inferno;7820;8504
2326293;Inferno;8513;5995
2326293;Overpass;8513;5995
2326293;Dust2;8513;5995
2326141;Inferno;7367;9358
2326571;Cache;9475;8682
2326571;Inferno;9475;8682
2326153;Cache;6762;7701
2326153;Mirage;6762;7701
2326340;Nuke;9055;8305
2326340;Train;9055;8305
2326340;Mirage;9055;8305
2326345;Overpass;9392;9176
2326345;Nuke;9392;9176
2326128;Cache;8637;6134
2326128;Dust2;8637;6134
2326334;Mirage;7234;7187
2326334;Overpass;7234;7187
2326335;Inferno;6693;9448
2326335;Train;6693;9448
2326335;Cache;6693;9448
2326336;Nuke;8020;5639
2326336;Inferno;8020;5639
2326336;Train;8020;5639
2326337;Cache;8882;8263
2326337;Mirage;8882;8263
2326337;Dust2;8882;8263
2326338;Train;4869;8846
2326338;Dust2;4869;8846
2326338;Mirage;4869;8846
2326339;Inferno;6762;7169
2326339;Cache;6762;7169
2326315;Nuke;7653;8895
2326315;Mirage;7653;8895
2326377;Nuke;9176;5158
2326377;Inferno;9176;5158
2326377;Train;9176;5158
2326208;Inferno;9370;8574
2326209;Overpass;9415;9337
2326210;Dust2;6619;8895
2326316;Mirage;7653;6290
2326316;Train;7653;6290
2326316;Inferno;7653;6290
2326211;Inferno;9131;8051
2326212;Overpass;8885;9213
2326213;Cache;9418;8366
2326572;Mirage;8450;8682
2326572;Inferno;8450;8682
2326572;Dust2;8450;8682
2326256;Nuke;8887;8826
2326257;Inferno;8826;8887
2326152;Mirage;6118;8068
2326152;Train;6118;8068
2326378;Mirage;4869;8513
2326378;Train;4869;8513
2326378;Dust2;4869;8513
2326258;Inferno;5293;5290
2326259;Overpass;5290;5293
2326376;Mirage;7669;8504
2326376;Inferno;7669;8504
2326376;Train;7669;8504
2326379;Dust2;8068;8513
2326379;Overpass;8068;8513
2326436;Mirage;8263;7681
2326406;Overpass;7234;9356
2326406;Cache;7234;9356
2326407;Train;5639;6693
2326407;Overpass;5639;6693
2326408;Mirage;4869;8882
2326408;Nuke;4869;8882
2326409;Cache;5378;6762
2326409;Train;5378;6762
2326409;Mirage;5378;6762
2326410;Train;8020;9448
2326410;Mirage;8020;9448
2326410;Overpass;8020;9448
2326411;Mirage;8846;8263
2326411;Overpass;8846;8263
2326437;Inferno;7681;7367
2326446;Mirage;9055;7898
2326381;Mirage;6134;6343
2326381;Cache;6134;6343
2326380;Inferno;7701;8135
2326380;Mirage;7701;8135
2326380;Overpass;7701;8135
2326429;Train;9356;7169
2326429;Mirage;9356;7169
2326429;Inferno;9356;7169
2326452;Train;5639;7234
2326452;Dust2;5639;7234
2326452;Overpass;5639;7234
2326454;Train;8020;8882
2326454;Mirage;8020;8882
2326454;Nuke;8020;8882
2326455;Inferno;8846;6693
2326455;Train;8846;6693
2326455;Overpass;8846;6693
2326428;Dust2;6762;7187
2326428;Mirage;6762;7187
2326428;Cache;6762;7187
2326453;Dust2;5378;4869
2326453;Train;5378;4869
2326214;Dust2;9265;7653
2326215;Cache;9416;9226
2326216;Inferno;9337;8574
2326217;Overpass;9415;9370
2326218;Inferno;8051;8895
2326219;Inferno;9131;6619
2326438;Overpass;9273;8008
2326442;Mirage;8536;6468
2326197;Inferno;7157;5929
2326448;Cache;9424;8255
2326439;Mirage;8008;9273
2326443;Inferno;6468;8536
2326440;Inferno;8826;9272
2326447;Dust2;5257;8633
2326447;Overpass;5257;8633
2326198;Mirage;4411;5378
2326441;Cache;9272;8826
2326199;Inferno;4863;6651
2326451;Cache;8772;7681
2326451;Mirage;8772;7681
2326200;Overpass;6211;7532
2326457;Overpass;7169;6693
2326457;Inferno;7169;6693
2326457;Train;7169;6693
2326201;Mirage;7020;6094
2326202;Overpass;5310;7533
2326456;Cache;4914;6134
2326456;Mirage;4914;6134
2326460;Dust2;8882;5639
2326460;Nuke;8882;5639
2326203;Mirage;6615;5973
2326220;Inferno;8366;9455
2326221;Inferno;9418;8885
2326222;Inferno;9226;7653
2326230;Overpass;9416;7653
2326225;Train;9337;9370
2326349;Overpass;9277;6366
2326349;Inferno;9277;6366
2326224;Train;9415;8574
2326204;Inferno;5005;6665
2326493;Inferno;8887;9377
2326351;Train;4863;4411
2326494;Overpass;9377;8887
2326352;Train;6094;7532
2326496;Inferno;8833;8668
2326500;Inferno;5293;9275
2326497;Mirage;8668;8833
2326501;Cache;9275;5293
2326353;Inferno;5310;5973
2326354;Inferno;6665;7157
2326458;Inferno;7169;5378
2326458;Cache;7169;5378
2326355;Train;6651;6211
2326430;Dust2;9214;7367
2326430;Train;9214;7367
2326492;Mirage;8369;6896
2326492;Overpass;8369;6896
2326492;Inferno;8369;6896
2326356;Nuke;7020;7533
2326357;Mirage;5378;6615
2326227;Overpass;6619;8051
2326358;Inferno;5005;5929
2326226;Inferno;9131;8895
2326228;Mirage;9418;9455
2326229;Overpass;8366;8885
2326223;Cache;9416;9265
2326231;Mirage;9226;9265
2326359;Cache;6094;5973
2326527;Inferno;9467;4949
2326360;Mirage;4411;6665
2326528;Train;4981;9466
2326361;Inferno;7532;5005
2326534;Inferno;9466;4949
2326534;Nuke;9466;4949
2326350;Mirage;9055;7169
2326350;Train;9055;7169
2326362;Overpass;7157;7020
2326461;Mirage;7106;4869
2326363;Overpass;5310;6651
2326462;Train;8068;7701
2326535;Overpass;4981;9467
2326535;Cache;4981;9467
2326520;Mirage;6419;6417
2326364;Inferno;6615;4863
2326504;Overpass;9456;4501
2326505;Inferno;9460;8963
2326506;Mirage;9464;9246
2326507;Overpass;9461;6068
2326508;Mirage;8929;8113
2326509;Train;4698;8706
2326510;Cache;9465;8504
2326511;Mirage;9459;8971
2326512;Inferno;8974;6343
2326513;Overpass;8704;9458
2326515;Inferno;8356;7674
2326516;Mirage;5763;4602
2326517;Overpass;9374;8248
2326518;Mirage;9463;7187
2326519;Inferno;8427;9214
2326514;Train;9462;7669
2326463;Train;7613;6134
2326546;Mirage;8974;9458
2326550;Nuke;8706;8113
2326554;Train;7674;7669
2326555;Overpass;9462;8356
2326548;Train;9461;9246
2326549;Mirage;9464;6068
2326551;Mirage;8929;4698
2326552;Inferno;8963;4501
2326553;Inferno;9456;9460
2326556;Inferno;9459;8504
2326557;Dust2;9465;8971
2326521;Mirage;6417;6418
2326544;Train;8704;6343
2326545;Train;5763;8248
2326547;Inferno;9374;4602
2326558;Inferno;9214;7187
2326559;Mirage;9463;8427
2326365;Inferno;5929;6211
2326464;Overpass;6290;7175
2326522;Train;6417;6420
2326561;Mirage;9458;8704
2326561;Overpass;9458;8704
2326562;Mirage;4501;9460
2326562;Overpass;4501;9460
2326564;Inferno;8929;8113
2326564;Train;8929;8113
2326565;Nuke;6068;9246
2326565;Mirage;6068;9246
2326565;Overpass;6068;9246
2326566;Inferno;9459;8971
2326566;Cache;9459;8971
2326560;Overpass;8356;7674
2326560;Nuke;8356;7674
2326560;Inferno;8356;7674
2326563;Inferno;8427;7187
2326563;Mirage;8427;7187
2326567;Train;9374;8248
2326567;Mirage;9374;8248
2326327;Dust2;8574;8895
2326465;Mirage;7613;4869
2326366;Mirage;5378;7533
2326435;Inferno;9013;8051
2326466;Dust2;6290;8068
2326529;Cache;9424;8633
2326529;Mirage;9424;8633
2326531;Mirage;9470;9469
2326531;Cache;9470;9469
2326531;Dust2;9470;9469
2326474;Overpass;8511;9167
2326474;Dust2;8511;9167
2326532;Cache;7567;7577
2326532;Nuke;7567;7577
2326532;Inferno;7567;7577
2326594;Cache;5290;9275
2326594;Inferno;5290;9275
2326594;Mirage;5290;9275
2326530;Inferno;8633;5257
2326530;Cache;8633;5257
2326530;Overpass;8633;5257
2326475;Cache;6352;7348
2326475;Overpass;6352;7348
2326367;Dust2;7020;6665
2326573;Cache;7187;8963
2326573;Inferno;7187;8963
2326573;Train;7187;8963
2326574;Nuke;4501;9214
2326574;Dust2;4501;9214
2326574;Inferno;4501;9214
2326575;Train;8704;8504
2326575;Mirage;8704;8504
2326576;Cache;9459;6343
2326576;Train;9459;6343
2326577;Train;8248;9461
2326577;Overpass;8248;9461
2326577;Inferno;8248;9461
2326578;Mirage;9246;4602
2326578;Nuke;9246;4602
2326579;Inferno;7674;8706
2326579;Dust2;7674;8706
2326580;Cache;8113;7669
2326580;Inferno;8113;7669
2326476;Dust2;6352;8511
2326476;Cache;6352;8511
2326476;Inferno;6352;8511
2326368;Inferno;6211;4863
2326369;Train;6615;5310
2326467;Overpass;6134;7106
2326467;Nuke;6134;7106
2326467;Cache;6134;7106
2326581;Overpass;8504;6343
2326581;Train;8504;6343
2326584;Overpass;7187;4501
2326584;Mirage;7187;4501
2326584;Inferno;7187;4501
2326477;Inferno;7348;9167
2326477;Overpass;7348;9167
2326477;Dust2;7348;9167
2326370;Nuke;6651;7532
2326468;Mirage;7175;7701
2326468;Train;7175;7701
2326371;Inferno;5005;6094
2326523;Inferno;5158;8700
2326523;Nuke;5158;8700
2326569;Mirage;9472;6366
2326569;Dust2;9472;6366
2326583;Nuke;4602;8248
2326583;Inferno;4602;8248
2326583;Mirage;4602;8248
2326582;Mirage;8113;8706
2326582;Nuke;8113;8706
2326372;Inferno;7157;7533
2326590;Inferno;6366;9471
2326590;Train;6366;9471
2326469;Dust2;6134;7613
2326469;Overpass;6134;7613
2326525;Cache;7726;8297
2326525;Nuke;7726;8297
2326524;Train;8700;6673
2326524;Nuke;8700;6673
2326470;Cache;7701;6290
2326470;Overpass;7701;6290
2326526;Dust2;7726;7106
2326526;Overpass;7726;7106
2326478;Overpass;7348;8511
2326478;Dust2;7348;8511
2326533;Inferno;7577;9470
2326533;Mirage;7577;9470
2326533;Train;7577;9470
2326373;Overpass;4863;7020
2326373;Inferno;4863;7020
2326587;Train;4501;8504
2326587;Overpass;4501;8504
2326591;Mirage;4602;8113
2326591;Inferno;4602;8113
2326589;Nuke;9100;8607
2326589;Inferno;9100;8607
2326585;Inferno;4981;9466
2326585;Nuke;4981;9466
2326585;Train;4981;9466
2326593;Cache;9234;8262
2326593;Dust2;9234;8262
2326593;Mirage;9234;8262
2326479;Overpass;7348;9167
2326374;Dust2;7532;6615
2326374;Train;7532;6615
2326595;Inferno;4501;4602
2326595;Mirage;4501;4602
2326595;Train;4501;4602
2326471;Dust2;6134;8068
2326471;Train;6134;8068
2326586;Nuke;9466;4949
2326586;Inferno;9466;4949
2326586;Dust2;9466;4949
2326375;Inferno;7533;6094
2326375;Mirage;7533;6094
2326472;Mirage;7701;4869
2326472;Dust2;7701;4869
2326472;Train;7701;4869
2326592;Inferno;7726;6673
2326592;Cache;7726;6673
2326592;Train;7726;6673
2326473;Nuke;4869;6134
2326473;Dust2;4869;6134
2326607;Mirage;5290;8826
2326608;Inferno;8826;5290
2326609;Mirage;9476;5607
2326610;Cache;5607;9476
2326599;Mirage;8135;7718
2326599;Inferno;8135;7718
2326600;Overpass;4674;8305
2326600;Mirage;4674;8305
2326596;Train;9055;5946
2326596;Dust2;9055;5946
2326328;Inferno;8902;9455
2326433;Inferno;8895;8051
2326537;Inferno;9013;8574
2326166;Train;9213;7653
2326540;Mirage;9478;8121
2326536;Inferno;9203;8895
2326538;Inferno;9265;8885
2326541;Mirage;9432;9429
2326603;Cache;8738;8887
2326604;Nuke;8887;8738
2326605;Cache;9275;9359
2326606;Inferno;9359;9275
2326602;Inferno;7898;6118
2326602;Dust2;7898;6118
2326597;Train;7681;8846
2326597;Dust2;7681;8846
2326601;Nuke;8481;4501
2326601;Mirage;8481;4501
2326347;Train;7865;7234
2326347;Overpass;7865;7234
2326347;Dust2;7865;7234
2326598;Mirage;9182;8305
2326598;Nuke;9182;8305
2326542;Mirage;9479;6799
2326543;Nuke;9430;8905
2326382;Dust2;5310;5995
2326495;Mirage;6468;6010
2326498;Dust2;9273;8536
2326502;Inferno;6010;6468
2326383;Mirage;5973;9183
2326499;Mirage;8536;9273
2326384;Dust2;7532;6667
2326385;Inferno;5005;4991
2326386;Inferno;4863;9215
2326348;Cache;6576;7668
2326348;Train;6576;7668
2326613;Train;6118;8135
2326614;Overpass;9393;4674
2326387;Mirage;4411;4494
2326388;Inferno;6665;4608
2326431;Nuke;8444;9393
2326431;Overpass;8444;9393
2326389;Mirage;6094;5752
2326617;Train;8574;8895
2326618;Train;8902;8885
2326631;Mirage;9429;8121
2326619;Cache;9013;9203
2326632;Overpass;8905;6799
2326635;Inferno;9107;7024
2326636;Inferno;9483;8852
2326390;Train;4863;7532
2326625;Mirage;9275;8668
2326391;Inferno;4991;9183
2326637;Mirage;9483;7024
2326637;Nuke;9483;7024
2326637;Inferno;9483;7024
2326626;Cache;8668;9275
2326392;Inferno;6665;6094
2326629;Inferno;9484;9476
2326393;Overpass;5310;5752
2326630;Overpass;9476;9484
2326394;Cache;5995;5005
2326395;Mirage;5973;4411
2326432;Mirage;6762;6343
2326432;Inferno;6762;6343
2326396;Overpass;6667;4608
2326397;Dust2;9215;4494
2326633;Mirage;9432;9478
2326713;Nuke;9501;8718
2326713;Mirage;9501;8718
2326634;Cache;9479;9430
2326398;Inferno;4991;6094
2326399;Overpass;5310;4863
2326400;Inferno;5752;9183
2326401;Nuke;7532;5005
2326402;Train;4411;4608
2326403;Inferno;9215;5995
2326657;Train;6419;6418
2326404;Inferno;5973;6665
2326660;Train;9214;8772
2326660;Overpass;9214;8772
2326658;Train;6418;6417
2326405;Mirage;4494;6667
2326659;Overpass;6418;6420
2326329;Train;8574;9013
2326671;Inferno;9203;8895
2326671;Cache;9203;8895
2326678;Inferno;9478;9429
2326678;Dust2;9478;9429
2326167;Inferno;7653;9455
2326330;Mirage;9213;8902
2326679;Overpass;9479;8905
2326679;Cache;9479;8905
2326679;Mirage;9479;8905
2326673;Nuke;9487;9486
2326673;Inferno;9487;9486
2326673;Mirage;9487;9486
2326651;Dust2;7024;7660
2326651;Overpass;7024;7660
2326651;Mirage;7024;7660
2326674;Cache;9488;9489
2326674;Inferno;9488;9489
2326652;Nuke;7092;6503
2326652;Dust2;7092;6503
2326412;Train;5310;7532
2326682;Mirage;8193;8111
2326682;Inferno;8193;8111
2326682;Dust2;8193;8111
2326413;Train;4411;6094
2326653;Train;6503;7024
2326653;Overpass;6503;7024
2326615;Nuke;9235;8513
2326615;Mirage;9235;8513
2326414;Mirage;6667;4863
2326415;Mirage;4991;4608
2326683;Mirage;6765;9286
2326683;Inferno;6765;9286
2326677;Inferno;9480;9491
2326677;Overpass;9480;9491
2326677;Train;9480;9491
2326416;Inferno;5752;5995
2326417;Dust2;9215;6665
2326675;Train;9488;9487
2326675;Cache;9488;9487
2326675;Mirage;9488;9487
2326654;Dust2;7092;7660
2326654;Mirage;7092;7660
2326684;Inferno;9286;8193
2326684;Mirage;9286;8193
2326655;Dust2;7660;6503
2326655;Nuke;7660;6503
2326418;Mirage;5310;4991
2326418;Dust2;5310;4991
2326418;Cache;5310;4991
2326685;Mirage;9286;8111
2326685;Dust2;9286;8111
2326690;Train;9480;8513
2326690;Dust2;9480;8513
2326656;Dust2;7660;7092
2326656;Mirage;7660;7092
2326656;Cache;7660;7092
2326419;Mirage;6667;5995
2326419;Dust2;6667;5995
2326695;Mirage;9493;9376
2326695;Cache;9493;9376
2326695;Train;9493;9376
2326696;Inferno;9494;7681
2326696;Mirage;9494;7681
